"name";"lat";"lng";"postal_code";"population"
"Parlin, CO";38.5371;-106.6352;"81239";8
"Penrose, CO";38.4336;-105.0113;"81240";3878
"Pitkin, CO";38.6179;-106.5146;"81241";87
"Poncha Springs, CO";38.5128;-106.0772;"81242";837
"Powderhorn, CO";38.2822;-107.1084;"81243";141
"Rockvale, CO";38.3697;-105.1639;"81244";413
"Sargents, CO";38.4033;-106.4161;"81248";159
"Twin Lakes, CO";39.1011;-106.4416;"81251";153
"Westcliffe, CO";38.123;-105.4332;"81252";3880
"Wetmore, CO";38.1217;-105.1477;"81253";622
"Durango, CO";37.2874;-107.8617;"81301";29899
"Durango, CO";37.1156;-107.8909;"81303";8456
"Cahone, CO";37.7182;-108.7917;"81320";161
"Cortez, CO";37.3549;-108.5837;"81321";14775
"Dolores, CO";37.4666;-108.4717;"81323";4724
"Dove Creek, CO";37.7632;-108.9181;"81324";1229
"Egnar, CO";37.9344;-108.9299;"81325";157
"Hesperus, CO";37.1654;-108.1219;"81326";2095
"Lewis, CO";37.5177;-108.6546;"81327";482
"Mancos, CO";37.3471;-108.2982;"81328";4441
"Mesa Verde National Park, CO";37.2313;-108.4825;"81330";96
"Pleasant View, CO";37.5888;-108.8095;"81331";483
"Rico, CO";37.6905;-108.0324;"81332";186
"Towaoc, CO";37.2084;-108.72;"81334";1246
"Yellow Jacket, CO";37.5344;-108.7173;"81335";35
"Montrose, CO";38.4678;-107.8752;"81401";21900
"Montrose, CO";38.3602;-107.9381;"81403";10953
"Austin, CO";38.7975;-107.9738;"81410";1400
"Bedrock, CO";38.2509;-108.9799;"81411";14
"Cedaredge, CO";38.9119;-107.9268;"81413";4698
"Crawford, CO";38.6941;-107.6149;"81415";1323
"Delta, CO";38.7349;-108.0604;"81416";14358
"Eckert, CO";38.845;-107.9625;"81418";1970
"Hotchkiss, CO";38.8124;-107.7472;"81419";3976
"Naturita, CO";38.2183;-108.5687;"81422";644
"Norwood, CO";38.1104;-108.2845;"81423";1703
"Nucla, CO";38.2682;-108.5476;"81424";1088
"Olathe, CO";38.5976;-107.9921;"81425";5520
"Ophir, CO";37.8569;-107.8326;"81426";150
"Ouray, CO";38.0258;-107.6726;"81427";999
"Paonia, CO";38.865;-107.5985;"81428";3417
"Paradox, CO";38.3711;-108.9698;"81429";74
"Placerville, CO";38.0167;-108.0534;"81430";652
"Redvale, CO";38.1865;-108.3895;"81431";356
"Ridgway, CO";38.1381;-107.7533;"81432";2964
"Silverton, CO";37.809;-107.6667;"81433";510
"Somerset, CO";38.9468;-107.3781;"81434";169
"Telluride, CO";37.94;-107.8214;"81435";5140
"Grand Junction, CO";39.0783;-108.5457;"81501";24837
"Grand Junction, CO";39.0307;-108.4361;"81503";15237
"Grand Junction, CO";39.0791;-108.4916;"81504";28478
"Grand Junction, CO";39.1071;-108.5968;"81505";9226
"Grand Junction, CO";39.1032;-108.5491;"81506";10961
"Grand Junction, CO";39.0157;-108.6129;"81507";14951
"Clifton, CO";39.0805;-108.4496;"81520";14101
"Fruita, CO";39.1637;-108.7218;"81521";15647
"Gateway, CO";38.6784;-108.9719;"81522";20
"Glade Park, CO";38.9894;-108.781;"81523";1207
"Loma, CO";39.2279;-108.8149;"81524";1985
"Mack, CO";39.2554;-108.9296;"81525";1107
"Palisade, CO";39.1032;-108.368;"81526";5373
"Whitewater, CO";38.9744;-108.399;"81527";1884
"Glenwood Springs, CO";39.5296;-107.3252;"81601";15729
"Dinosaur, CO";40.2566;-108.9652;"81610";376
"Aspen, CO";39.1951;-106.8236;"81611";10018
"Aspen, CO";39.2234;-106.8828;"81612";0
"Snowmass Village, CO";39.2212;-106.932;"81615";2883
"Avon, CO";39.6313;-106.5108;"81620";11405
"Basalt, CO";39.3535;-106.9988;"81621";5719
"Carbondale, CO";39.2511;-107.2044;"81623";15465
"Collbran, CO";39.2453;-107.9249;"81624";1430
"Craig, CO";40.5224;-107.5615;"81625";12353
"De Beque, CO";39.3118;-108.2304;"81630";847
"Eagle, CO";39.6341;-106.7588;"81631";8302
"Edwards, CO";39.6382;-106.6206;"81632";9244
"Dinosaur, CO";40.377;-108.399;"81633";0
"Parachute, CO";39.4519;-108.0529;"81635";6561
"Gypsum, CO";39.6618;-106.9671;"81637";8324
"Hamilton, CO";40.325;-107.5841;"81638";206
"Hayden, CO";40.4945;-107.2571;"81639";2163
"Maybell, CO";40.6738;-108.3699;"81640";92
"Meeker, CO";40.0387;-107.8925;"81641";3768
"Meredith, CO";39.3199;-106.6596;"81642";83
"Mesa, CO";39.1612;-108.1044;"81643";736
"Minturn, CO";39.5805;-106.4176;"81645";1138
"Molina, CO";39.1891;-108.0604;"81646";236
"New Castle, CO";39.5709;-107.5428;"81647";7142
"Rangely, CO";40.0828;-108.7991;"81648";2856
"Red Cliff, CO";39.5122;-106.3681;"81649";249
"Rifle, CO";39.5491;-107.7898;"81650";13145
"Silt, CO";39.5028;-107.6657;"81652";4886
"Slater, CO";40.9979;-107.3388;"81653";26
"Snowmass, CO";39.2258;-107.0303;"81654";1580
"Wolcott, CO";39.7907;-106.6964;"81655";86
"Woody Creek, CO";39.2831;-106.8985;"81656";255
"Vail, CO";39.6512;-106.3234;"81657";5697
"Cheyenne, WY";41.1437;-104.7962;"82001";36962
"Fe Warren Afb, WY";41.1391;-104.8629;"82005";585
"Cheyenne, WY";41.1084;-104.8107;"82007";19988
"Cheyenne, WY";41.1836;-104.8023;"82009";33895
"Albin, WY";41.4342;-104.1505;"82050";267
"Bosler, WY";41.5735;-105.6112;"82051";42
"Buford, WY";41.1219;-105.3047;"82052";10
"Burns, WY";41.2003;-104.3155;"82053";1572
"Carpenter, WY";41.0428;-104.2765;"82054";1024
"Centennial, WY";41.3391;-105.9945;"82055";176
"Garrett, WY";42.2035;-105.678;"82058";85
"Granite Canon, WY";41.0473;-105.1517;"82059";160
"Hillsdale, WY";41.2136;-104.4933;"82060";583
"Horse Creek, WY";41.4353;-105.1417;"82061";0
"Jelm, WY";41.0578;-106.0133;"82063";157
"Laramie, WY";41.439;-105.801;"82070";20589
"Laramie, WY";41.4247;-105.4781;"82072";16401
"Laramie, WY";41.3071;-105.6247;"82073";51
"Meriden, WY";41.5424;-104.2866;"82081";67
"Pine Bluffs, WY";41.1788;-104.0666;"82082";1390
"Rock River, WY";41.7461;-105.9746;"82083";288
"Tie Siding, WY";41.0528;-105.4462;"82084";0
"Yellowstone National Park, WY";44.7957;-110.6137;"82190";697
"Wheatland, WY";42.0495;-104.9679;"82201";6659
"Chugwater, WY";41.7487;-104.8179;"82210";452
"Fort Laramie, WY";42.2133;-104.5226;"82212";378
"Glendo, WY";42.5004;-105.0;"82213";559
"Guernsey, WY";42.2655;-104.7512;"82214";1179
"Hartville, WY";42.3334;-104.7296;"82215";133
"Hawk Springs, WY";41.7861;-104.2647;"82217";17
"Jay Em, WY";42.4987;-104.5134;"82219";16
"Lagrange, WY";41.6423;-104.1974;"82221";710
"Lance Creek, WY";43.2316;-104.545;"82222";103
"Lingle, WY";42.1346;-104.332;"82223";1369
"Lost Springs, WY";43.0421;-104.7973;"82224";22
"Lusk, WY";42.766;-104.4651;"82225";2118
"Manville, WY";42.73;-104.7024;"82227";181
"Shawnee, WY";42.7877;-105.0633;"82229";9
"Torrington, WY";42.0624;-104.1917;"82240";10352
"Van Tassell, WY";42.7033;-104.1408;"82242";42
"Veteran, WY";41.9821;-104.3709;"82243";116
"Yoder, WY";41.912;-104.3535;"82244";471
"Rawlins, WY";41.7951;-107.2349;"82301";9291
"Baggs, WY";41.0312;-107.6687;"82321";678
"Bairoil, WY";42.2327;-107.5633;"82322";158
"Dixon, WY";41.0445;-107.499;"82323";92
"Elk Mountain, WY";41.6874;-106.4146;"82324";242
"Encampment, WY";41.2054;-106.7803;"82325";938
"Hanna, WY";41.8726;-106.5283;"82327";850
"Medicine Bow, WY";41.903;-106.2012;"82329";355
"Saratoga, WY";41.498;-106.754;"82331";2526
"Savery, WY";41.0395;-107.4234;"82332";220
"Sinclair, WY";41.7802;-107.1172;"82334";379
"Walcott, WY";41.7611;-106.845;"82335";59
"Wamsutter, WY";41.6583;-108.1517;"82336";399
"Worland, WY";44.0138;-107.9563;"82401";7757
"Basin, WY";44.3788;-108.0438;"82410";2212
"Burlington, WY";44.4442;-108.4327;"82411";534
"Byron, WY";44.7844;-108.544;"82412";605
"Cody, WY";44.5231;-109.0756;"82414";15543
"Cowley, WY";44.8841;-108.4638;"82420";987
"Deaver, WY";44.9257;-108.5979;"82421";354
"Emblem, WY";44.5058;-108.3918;"82422";77
"Frannie, WY";44.9718;-108.6221;"82423";159
"Greybull, WY";44.4919;-108.0795;"82426";2760
"Hyattville, WY";44.2507;-107.6053;"82428";117
"Kirby, WY";43.8042;-108.1805;"82430";109
"Lovell, WY";44.8336;-108.4141;"82431";3404
"Manderson, WY";44.2694;-107.964;"82432";316
"Meeteetse, WY";44.1962;-108.95;"82433";1070
"Otto, WY";44.4056;-108.3047;"82434";135
"Powell, WY";44.7561;-108.7773;"82435";11949
"Ralston, WY";44.695;-108.8833;"82440";154
"Shell, WY";44.6011;-107.7889;"82441";224
"Ten Sleep, WY";43.9978;-107.4153;"82442";681
"Thermopolis, WY";43.7758;-108.3839;"82443";4619
"Wapiti, WY";44.4686;-109.4377;"82450";97
"Riverton, WY";43.0351;-108.2024;"82501";19527
"Arapahoe, WY";42.9679;-108.4941;"82510";538
"Crowheart, WY";43.3716;-109.296;"82512";128
"Dubois, WY";43.5451;-109.6492;"82513";1844
"Fort Washakie, WY";43.0048;-108.8964;"82514";1711
"Hudson, WY";42.9061;-108.5834;"82515";468
"Kinnear, WY";43.2678;-108.9334;"82516";448
"Lander, WY";42.9208;-108.5913;"82520";14012
"Pavillion, WY";43.3623;-108.6998;"82523";870
"Casper, WY";42.8458;-106.3166;"82601";28340
"Casper, WY";42.8261;-106.3896;"82604";27410
"Casper, WY";42.8406;-106.2806;"82609";18181
"Alcova, WY";42.5302;-106.76;"82620";210
"Arminto, WY";43.1789;-107.2576;"82630";62
"Douglas, WY";42.7626;-105.3855;"82633";10012
"Edgerton, WY";43.4074;-106.2638;"82635";241
"Evansville, WY";42.8992;-106.1754;"82636";4178
"Glenrock, WY";42.7803;-105.8719;"82637";4202
"Hiland, WY";43.1153;-107.3436;"82638";0
"Kaycee, WY";43.7236;-106.5632;"82639";762
"Linch, WY";43.5651;-106.1728;"82640";48
"Lysite, WY";43.3284;-107.6488;"82642";74
"Midwest, WY";43.4114;-106.28;"82643";605
"Mills, WY";42.8405;-106.3659;"82644";1650
"Natrona, WY";43.0297;-106.8092;"82646";0
"Powder River, WY";42.9662;-106.807;"82648";0
"Shoshoni, WY";43.2457;-108.1007;"82649";1063
"Newcastle, WY";43.8511;-104.2262;"82701";5425
"Aladdin, WY";44.7473;-104.1931;"82710";274
"Alva, WY";44.6873;-104.4414;"82711";148
"Beulah, WY";44.5436;-104.0745;"82712";456
"Devils Tower, WY";44.5248;-104.6867;"82714";163
"Four Corners, WY";44.0775;-104.1383;"82715";0
"Gillette, WY";44.282;-105.4974;"82716";18147
"Gillette, WY";43.9282;-105.5492;"82718";25894
"Hulett, WY";44.7352;-104.6174;"82720";931
"Moorcroft, WY";44.4154;-104.8389;"82721";2925
"Osage, WY";43.999;-104.4226;"82723";338
"Recluse, WY";44.7861;-105.776;"82725";452
"Rozet, WY";44.3058;-105.2459;"82727";1493
"Sundance, WY";44.4058;-104.3837;"82729";2255
"Upton, WY";44.0893;-104.6352;"82730";1527
"Weston, WY";44.7705;-105.3581;"82731";36
"Wright, WY";43.7512;-105.492;"82732";2451
"Sheridan, WY";44.7849;-106.9648;"82801";25070
"Arvada, WY";44.6899;-106.1092;"82831";162
"Banner, WY";44.6003;-106.7954;"82832";857
"Big Horn, WY";44.6531;-107.0247;"82833";0
"Buffalo, WY";44.3485;-106.7073;"82834";7519
"Clearmont, WY";44.661;-106.4581;"82835";291
"Dayton, WY";44.878;-107.3026;"82836";1135
"Leiter, WY";44.718;-106.2692;"82837";50
"Parkman, WY";44.965;-107.3254;"82838";365
"Ranchester, WY";44.9171;-107.174;"82839";1271
"Story, WY";44.58;-106.8978;"82842";1000
"Wolf, WY";44.7864;-107.2202;"82844";13
"Wyarno, WY";44.7534;-106.6949;"82845";28
"Rock Springs, WY";41.606;-109.23;"82901";29408
"Bondurant, WY";43.2238;-110.3353;"82922";71
"Boulder, WY";42.6881;-109.5401;"82923";174
"Cora, WY";43.1399;-109.9154;"82925";231
"Little America, WY";41.5436;-109.859;"82929";86
"Evanston, WY";41.2609;-110.9631;"82930";14558
"Farson, WY";42.0834;-109.4184;"82932";417
"Fort Bridger, WY";41.3166;-110.3843;"82933";469
"Granger, WY";41.5936;-109.9688;"82934";315
"Green River, WY";41.5196;-109.4714;"82935";13155
"Lonetree, WY";41.0552;-110.1603;"82936";0
"Lyman, WY";41.3291;-110.2926;"82937";3889
"Mc Kinnon, WY";41.0409;-109.8745;"82938";210
"Mountain View, WY";41.2335;-110.3372;"82939";1795
"Pinedale, WY";42.8543;-109.8561;"82941";4854
"Point Of Rocks, WY";41.6802;-108.7857;"82942";96
"Reliance, WY";41.6698;-109.1919;"82943";155
"Robertson, WY";41.0993;-110.5007;"82944";298
"Superior, WY";41.7643;-108.9681;"82945";413
"Jackson, WY";43.4528;-110.7393;"83001";16304
"Kelly, WY";43.6094;-110.5442;"83011";40
"Moose, WY";43.715;-110.742;"83012";181
"Moran, WY";43.9509;-110.5532;"83013";583
"Wilson, WY";43.4992;-110.8742;"83014";3917
"Teton Village, WY";43.5924;-110.8314;"83025";538
"Kemmerer, WY";41.7887;-110.5283;"83101";3106
"Afton, WY";42.7128;-110.942;"83110";4558
"Auburn, WY";42.8051;-110.9944;"83111";470
"Bedford, WY";42.8701;-110.9401;"83112";391
"Big Piney, WY";42.6483;-110.1246;"83113";2934
"Cokeville, WY";42.058;-110.9164;"83114";1037
"Daniel, WY";42.9176;-110.1336;"83115";1642
"Diamondville, WY";41.7839;-110.54;"83116";548
"Etna, WY";43.0443;-111.0085;"83118";1203
"Fairview, WY";42.6746;-111.0148;"83119";108
"Freedom, WY";43.0172;-111.0292;"83120";1059
"Frontier, WY";41.8141;-110.5371;"83121";6
"Grover, WY";42.7965;-110.9244;"83122";709
"La Barge, WY";42.2473;-110.2109;"83123";478
"Opal, WY";41.7795;-110.276;"83124";139
"Smoot, WY";42.6192;-110.9224;"83126";330
"Thayne, WY";42.933;-111.0114;"83127";3378
"Alpine, WY";43.1635;-111.018;"83128";1253
"Pocatello, ID";42.8876;-112.4381;"83201";37210
"Pocatello, ID";42.9357;-112.4679;"83202";23192
"Fort Hall, ID";43.0331;-112.4285;"83203";279
"Pocatello, ID";42.8465;-112.4434;"83204";18071
"Pocatello, ID";42.6395;-112.3138;"83209";1165
"Aberdeen, ID";43.0049;-112.84;"83210";3175
"American Falls, ID";42.6352;-112.9458;"83211";5920
"Arbon, ID";42.5026;-112.5585;"83212";158
"Arco, ID";43.6355;-113.3176;"83213";1493
"Arimo, ID";42.56;-112.1746;"83214";594
"Atomic City, ID";43.4449;-112.8128;"83215";17
"Bancroft, ID";42.7205;-111.8429;"83217";825
"Basalt, ID";43.3155;-112.1644;"83218";343
"Bern, ID";42.3191;-111.3926;"83220";174
"Blackfoot, ID";43.1943;-112.3615;"83221";26814
"Bloomington, ID";42.184;-111.4086;"83223";126
"Challis, ID";44.4969;-114.1946;"83226";2324
"Clayton, ID";44.2733;-114.4102;"83227";177
"Clifton, ID";42.216;-111.9957;"83228";750
"Dayton, ID";42.1184;-111.9858;"83232";527
"Dingle, ID";42.1774;-111.2174;"83233";12
"Downey, ID";42.4181;-112.109;"83234";1650
"Ellis, ID";44.6919;-114.0484;"83235";37
"Firth, ID";43.3021;-112.1588;"83236";1997
"Franklin, ID";42.0288;-111.7871;"83237";971
"Geneva, ID";42.3136;-111.0722;"83238";107
"Georgetown, ID";42.4821;-111.3708;"83239";552
"Grace, ID";42.55;-111.74;"83241";2003
"Holbrook, ID";42.1619;-112.6539;"83243";98
"Howe, ID";43.9087;-113.0878;"83244";237
"Inkom, ID";42.7964;-112.2465;"83245";2004
"Lava Hot Springs, ID";42.6185;-112.0176;"83246";784
"McCammon, ID";42.6336;-112.1758;"83250";1344
"Mackay, ID";43.9111;-113.612;"83251";1134
"Malad City, ID";42.1808;-112.262;"83252";4171
"May, ID";44.6044;-113.912;"83253";81
"Montpelier, ID";42.352;-111.3195;"83254";3664
"Moore, ID";43.7296;-113.4544;"83255";1092
"Paris, ID";42.2242;-111.4208;"83261";618
"Pingree, ID";43.1336;-112.6295;"83262";1308
"Preston, ID";42.1109;-111.8565;"83263";9298
"Rockland, ID";42.5556;-112.854;"83271";663
"Saint Charles, ID";42.1128;-111.3897;"83272";265
"Shelley, ID";43.3769;-112.1075;"83274";9506
"Soda Springs, ID";42.6718;-111.5699;"83276";3866
"Springfield, ID";43.0803;-112.673;"83277";235
"Stanley, ID";44.3714;-114.8561;"83278";326
"Swanlake, ID";42.3195;-111.9781;"83281";183
"Thatcher, ID";42.3794;-111.6841;"83283";197
"Wayan, ID";43.0269;-111.2541;"83285";185
"Weston, ID";42.0446;-111.9715;"83286";1270
"Fish Haven, ID";42.0459;-111.4633;"83287";220
"Twin Falls, ID";42.5565;-114.4693;"83301";54438
"Rogerson, ID";42.218;-114.5942;"83302";108
"Albion, ID";42.3896;-113.5567;"83311";647
"Almo, ID";42.0846;-113.6283;"83312";178
"Bellevue, ID";43.4397;-114.2498;"83313";3643
"Bliss, ID";42.9449;-114.9104;"83314";1072
"Buhl, ID";42.6008;-114.7825;"83316";9370
"Burley, ID";42.5244;-113.7931;"83318";16992
"Carey, ID";43.2744;-113.8926;"83320";830
"Castleford, ID";42.521;-114.8734;"83321";558
"Corral, ID";43.5282;-114.7307;"83322";21
"Declo, ID";42.5245;-113.4338;"83323";1837
"Dietrich, ID";42.9125;-114.2664;"83324";772
"Eden, ID";42.5868;-114.2467;"83325";766
"Fairfield, ID";43.3675;-114.7908;"83327";890
"Filer, ID";42.5653;-114.614;"83328";5691
"Gooding, ID";42.9373;-114.712;"83330";6611
"Hagerman, ID";42.8142;-114.887;"83332";2745
"Hailey, ID";43.5239;-114.3064;"83333";10824
"Hansen, ID";42.5249;-114.2994;"83334";1920
"Hazelton, ID";42.5955;-114.135;"83335";1904
"Heyburn, ID";42.5599;-113.7709;"83336";5279
"Hill City, ID";43.3005;-115.0512;"83337";26
"Jerome, ID";42.7178;-114.5012;"83338";20086
"Ketchum, ID";43.6692;-114.4858;"83340";4509
"Kimberly, ID";42.5287;-114.3657;"83341";7859
"Malta, ID";42.2741;-113.3927;"83342";1548
"Murtaugh, ID";42.4776;-114.1606;"83344";1243
"Oakley, ID";42.194;-113.872;"83346";1913
"Paul, ID";42.624;-113.7971;"83347";3030
"Picabo, ID";43.3101;-114.0861;"83348";145
"Richfield, ID";43.0588;-114.1508;"83349";1206
"Rupert, ID";42.6888;-113.6481;"83350";12391
"Shoshone, ID";42.9474;-114.3822;"83352";3320
"Sun Valley, ID";43.6853;-114.3313;"83353";1363
"Sun Valley, ID";43.5946;-114.3226;"83354";0
"Wendell, ID";42.7579;-114.7154;"83355";4594
"Idaho Falls, ID";43.5518;-111.8919;"83401";40635
"Idaho Falls, ID";43.4934;-112.0578;"83402";24025
"Idaho Falls, ID";43.475;-112.0124;"83404";23396
"Idaho Falls, ID";43.4732;-111.9661;"83406";17710
"Alta, WY";43.8886;-110.9492;"83414";604
"Ashton, ID";44.0153;-111.4253;"83420";2457
"Chester, ID";44.0011;-111.5351;"83421";178
"Driggs, ID";43.7263;-111.1199;"83422";3161
"Dubois, ID";44.1858;-112.3259;"83423";889
"Felt, ID";43.8724;-111.1895;"83424";250
"Hamer, ID";43.9308;-112.1872;"83425";724
"Iona, ID";43.5263;-111.933;"83427";1896
"Irwin, ID";43.3861;-111.2527;"83428";399
"Island Park, ID";44.4466;-111.3679;"83429";783
"Lewisville, ID";43.6725;-112.0189;"83431";713
"Macks Inn, ID";44.3192;-111.6017;"83433";8
"Menan, ID";43.7266;-111.9837;"83434";1653
"Monteview, ID";43.9862;-112.5783;"83435";336
"Newdale, ID";43.8881;-111.6042;"83436";393
"Rexburg, ID";43.81;-111.789;"83440";35912
"Rigby, ID";43.6715;-111.9005;"83442";20898
"Ririe, ID";43.5197;-111.5266;"83443";1057
"Roberts, ID";43.7116;-112.1196;"83444";1060
"Saint Anthony, ID";43.963;-111.7036;"83445";7020
"Spencer, ID";44.3605;-112.1869;"83446";31
"Sugar City, ID";43.8477;-111.6932;"83448";2734
"Swan Valley, ID";43.456;-111.3416;"83449";214
"Terreton, ID";43.8586;-112.42;"83450";1118
"Teton, ID";43.8907;-111.6504;"83451";986
"Tetonia, ID";43.7814;-111.2118;"83452";1667
"Ucon, ID";43.5936;-111.9573;"83454";500
"Victor, ID";43.6148;-111.1259;"83455";5359
"Rexburg, ID";43.7761;-111.691;"83460";381
"Carmen, ID";45.255;-113.8573;"83462";774
"Gibbonsville, ID";45.5704;-113.9913;"83463";98
"Leadore, ID";44.7389;-113.4926;"83464";361
"Lemhi, ID";44.8516;-113.6198;"83465";154
"North Fork, ID";45.4242;-114.0419;"83466";219
"Salmon, ID";45.1571;-113.8784;"83467";5843
"Tendoy, ID";44.9681;-113.8167;"83468";121
"Shoup, ID";45.1851;-114.406;"83469";52
"Lewiston, ID";46.3646;-116.8609;"83501";34827
"Ahsahka, ID";46.5394;-116.3233;"83520";158
"Cottonwood, ID";46.0448;-116.3733;"83522";2321
"Craigmont, ID";46.2453;-116.4677;"83523";704
"Culdesac, ID";46.378;-116.6536;"83524";927
"Elk City, ID";45.7896;-115.5024;"83525";408
"Ferdinand, ID";46.1349;-116.3982;"83526";355
"Grangeville, ID";45.9272;-116.1076;"83530";5888
"Greencreek, ID";46.1155;-116.2724;"83533";169
"Juliaetta, ID";46.5754;-116.7188;"83535";1098
"Kamiah, ID";46.2186;-116.0347;"83536";4321
"Kendrick, ID";46.6286;-116.6049;"83537";1152
"Kooskia, ID";46.116;-115.9459;"83539";2191
"Lapwai, ID";46.4124;-116.7902;"83540";2473
"Lenore, ID";46.5354;-116.513;"83541";984
"Lucile, ID";45.557;-116.2669;"83542";153
"Nezperce, ID";46.2475;-116.2393;"83543";779
"Orofino, ID";46.4952;-116.2404;"83544";5891
"Peck, ID";46.4807;-116.4114;"83545";444
"Pierce, ID";46.4924;-115.8071;"83546";655
"Pollock, ID";45.3068;-116.3517;"83547";207
"Reubens, ID";46.3361;-116.5333;"83548";140
"Riggins, ID";45.397;-116.3006;"83549";671
"Stites, ID";46.002;-115.9269;"83552";812
"Weippe, ID";46.3807;-115.9386;"83553";1100
"White Bird, ID";45.7521;-116.2889;"83554";383
"Winchester, ID";46.2383;-116.6204;"83555";514
"Atlanta, ID";43.8479;-115.2538;"83601";35
"Banks, ID";44.0804;-116.124;"83602";20
"Bruneau, ID";42.614;-115.8419;"83604";731
"Caldwell, ID";43.6627;-116.7;"83605";43106
"Caldwell, ID";43.6186;-116.7501;"83607";22997
"Cambridge, ID";44.5922;-116.6757;"83610";841
"Cascade, ID";44.6927;-115.6417;"83611";2545
"Council, ID";44.7628;-116.4518;"83612";1962
"Donnelly, ID";44.6659;-116.0369;"83615";1180
"Eagle, ID";43.7069;-116.362;"83616";25689
"Emmett, ID";43.9089;-116.4927;"83617";15329
"Fruitland, ID";44.0027;-116.9143;"83619";7586
"Garden Valley, ID";44.0909;-115.8243;"83622";1901
"Glenns Ferry, ID";42.9622;-115.316;"83623";1307
"Grand View, ID";42.9896;-116.0934;"83624";1101
"Greenleaf, ID";43.669;-116.8315;"83626";1725
"Hammett, ID";42.9457;-115.4662;"83627";550
"Homedale, ID";43.6138;-116.9472;"83628";4203
"Horseshoe Bend, ID";43.9229;-116.1809;"83629";1670
"Idaho City, ID";43.8834;-115.708;"83631";849
"Indian Valley, ID";44.5491;-116.443;"83632";214
"King Hill, ID";42.9799;-115.1899;"83633";464
"Kuna, ID";43.487;-116.3819;"83634";27244
"Letha, ID";43.8963;-116.6462;"83636";0
"Lowman, ID";44.1106;-115.5285;"83637";145
"McCall, ID";44.8918;-116.0789;"83638";6205
"Marsing, ID";43.5399;-116.824;"83639";3484
"Melba, ID";43.3784;-116.5489;"83641";3409
"Meridian, ID";43.615;-116.3975;"83642";40889
"Mesa, ID";44.6255;-116.4493;"83643";137
"Middleton, ID";43.7191;-116.6112;"83644";10826
"Midvale, ID";44.442;-116.7038;"83645";713
"Meridian, ID";43.6498;-116.4306;"83646";55934
"Mountain Home, ID";43.1392;-115.6963;"83647";20561
"Mountain Home Afb, ID";43.7914;-116.4012;"83648";3094
"Murphy, ID";42.8481;-116.6371;"83650";541
"Nampa, ID";43.5834;-116.5848;"83651";32836
"New Meadows, ID";44.994;-116.2874;"83654";1531
"New Plymouth, ID";43.959;-116.8048;"83655";4329
"Notus, ID";43.7259;-116.7997;"83656";725
"Ola, ID";44.2418;-116.2732;"83657";219
"Parma, ID";43.7896;-116.9401;"83660";6611
"Payette, ID";44.0782;-116.9203;"83661";9550
"Placerville, ID";43.9633;-115.9759;"83666";19
"Star, ID";43.7013;-116.4967;"83669";9358
